city,year,log_pop,num_people_divide,diversity,diversity_le2,capital,university,commune,bishop,fup
Ciudad-Real,1700,0.0,0.0,0.6931471805599453,-0.0,0,0,1,0,9.5412
Ciudad-Real,1800,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,0,0,1,0,16.146
Ciudad-Rodrigo,1400,0.0,0.0,-0.0,-0.0,0,0,1,1,3.7157
Ciudad-Rodrigo,1600,2.302585092994046,-0.35667494393873245,2.70805020110221,1.4750763110546947,0,0,1,1,7.6761
Ciudad-Rodrigo,1700,2.833213344056216,-2.1400661634962708,0.6931471805599453,0.6931471805599453,0,0,1,1,7.9157
Ciudad-Rodrigo,1800,0.0,1.3862943611198906,1.6094379124341005,1.039720770839918,0,0,1,1,13.519
Clermont-Ferrand,1200,0.0,0.6931471805599453,1.7917594692280547,-0.0,0,0,0,1,4.552
Clermont-Ferrand,1300,1.6094379124341003,-0.916290731874155,1.0986122886681096,0.6931471805599453,0,0,0,1,6.8422
Clermont-Ferrand,1400,0.0,1.791759469228055,1.945910149055313,0.4505612088663046,0,0,1,1,5.4258
Clermont-Ferrand,1500,0.0,2.1972245773362196,2.458311329683084,1.303092403761719,0,0,0,1,7.0415
Clermont-Ferrand,1600,0.0,2.1972245773362196,2.890371757896165,0.936888307539016,0,0,0,1,10.244
Clermont-Ferrand,1700,2.4849066497880004,0.08004270767353636,2.9921969608854835,1.3778195080390327,0,0,0,1,13.232
Clermont-Ferrand,1800,3.1780538303479458,1.1526795099383853,4.020261407885072,1.7326817369992678,0,0,0,1,22.259
"Cluj (Klausenburg, Napora)",1300,0.0,0.0,1.945910149055313,-0.0,0,0,0,0,3.8308
"Cluj (Klausenburg, Napora)",1500,1.791759469228055,-0.6931471805599453,1.945910149055313,0.6365141682948128,0,0,0,0,4.441
"Cluj (Klausenburg, Napora)",1600,2.1972245773362196,0.0,2.484906649788001,1.310783678099714,0,0,0,1,6.8371
"Cluj (Klausenburg, Napora)",1700,2.1972245773362196,-0.8109302162163288,1.7917594692280547,1.3862943611198906,0,0,0,1,7.5573
"Cluj (Klausenburg, Napora)",1800,2.3978952727983707,-0.0953101798043249,2.484906649788001,1.5047882836811908,0,0,0,1,12.378
Coimbra Kulumriyya),1200,2.995732273553991,-1.3862943611198906,2.639057329615258,0.5004024235381879,0,0,1,1,2.7841
Coimbra Kulumriyya),1300,1.791759469228055,0.28768207245178085,3.5646232986148125,-0.0,0,1,1,1,4.0018
Coimbra Kulumriyya),1400,0.0,2.0794415416798357,3.308777757587496,0.9002560512685369,0,1,1,1,3.422
Coimbra Kulumriyya),1500,1.791759469228055,0.15415067982725836,2.3978952727983707,1.15374194270109,0,1,1,1,4.4247
Coimbra Kulumriyya),1600,2.302585092994046,0.47000362924573563,3.401197381662155,1.927392126139274,0,1,1,1,6.8378
Coimbra Kulumriyya),1700,2.3978952727983707,-0.45198512374305727,2.079441541679836,1.7478680974667573,0,1,1,1,7.5993
Coimbra Kulumriyya),1800,2.70805020110221,-0.3101549283038396,2.3978952727983707,1.6726254461503207,0,1,1,1,12.7
Colchester,1200,0.0,0.0,1.3862943611198906,-0.0,0,0,0,0,4.1506
Colchester,1300,1.9459101490553132,-1.9459101490553135,1.6094379124341005,-0.0,0,0,0,0,6.4697
Colchester,1400,0.0,1.3862943611198906,1.945910149055313,1.039720770839918,0,0,0,0,4.9501
Colchester,1500,1.6094379124341003,-0.2231435513142097,2.0431918705451206,1.039720770839918,0,0,0,0,6.4497
Colchester,1600,2.0794415416798357,0.5596157879354227,3.1354942159291497,1.6307991045856434,0,0,0,0,10.524
Colchester,1700,2.302585092994046,1.0986122886681098,3.6462708705490767,1.7999587982097305,0,0,0,0,16.137
Colchester,1800,2.4849066497880004,0.4054651081081644,3.295836866004329,2.058223904131167,0,0,1,0,28.666
Colmar,1300,1.6094379124341003,-1.6094379124341003,1.6094379124341005,-0.0,0,0,1,0,7.7395
Colmar,1500,0.0,2.302585092994046,2.70805020110221,1.2798542258336674,0,0,1,0,7.7798
Colmar,1600,0.0,2.6390573296152584,3.044522437723422,1.1709971261162124,0,0,1,0,11.545
Colmar,1700,0.0,2.302585092994046,2.484906649788001,1.6957425341696346,0,0,1,0,13.799
Colmar,1800,2.3978952727983707,2.12389330425067,4.451196367047395,2.1241818919696867,0,0,1,0,22.496
Comiso,1700,1.6094379124341003,-1.6094379124341003,-0.0,-0.0,0,0,0,0,12.044
Como,1200,0.0,1.3862943611198906,1.6094379124341005,0.5623351446188083,0,0,1,1,7.3738
Como,1300,2.4849066497880004,-1.791759469228055,0.6931471805599453,0.6931471805599453,0,0,1,1,11.922
Como,1400,2.302585092994046,-0.5108256237659907,1.7917594692280547,0.8675632284814612,0,0,0,1,9.3249
Como,1500,2.302585092994046,1.0647107369924282,3.3790925052297323,1.073974478155837,0,0,0,1,11.488
Como,1600,2.4849066497880004,1.791759469228055,4.271779491585393,1.5455932427543786,0,0,0,1,16.5
Como,1700,2.5649493574615367,2.030170492673053,4.4804025329373705,1.3550214481473437,0,0,0,1,17.663
Como,1800,2.70805020110221,2.226423732028482,4.729510578034974,1.7204572897026091,0,0,0,1,27.083
Cordoba (Kurtuba),1200,4.0943445622221,-2.1484344131667874,2.484906649788001,0.5982695885852573,0,0,0,0,4.174
Cordoba (Kurtuba),1400,3.6888794541139363,-3.6888794541139363,-0.0,-0.0,0,0,0,1,4.8602
Cordoba (Kurtuba),1500,3.5553480614894135,-1.4759065198095778,2.833213344056216,1.6674619334292948,0,0,0,1,6.443
Cordoba (Kurtuba),1600,3.4339872044851463,0.14953173397096384,3.998179287513783,1.5379307858761586,0,0,0,1,10.78
Cordoba (Kurtuba),1700,3.4339872044851463,-0.5436154465889815,3.204777524132256,1.3360073822509693,0,0,0,1,9.8124
Cordoba (Kurtuba),1800,3.6888794541139363,-1.8971199848858813,1.5607104090414063,1.3296613488547582,0,0,0,1,17.165
Cork,1600,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,1,1,4.6956
Cork,1700,3.2188758248682006,-1.4271163556401458,1.945910149055313,0.4505612088663046,0,0,1,1,6.1613
Cork,1800,4.31748811353631,-1.3217558399823195,3.295836866004329,1.9172155185650603,0,0,1,1,12.454
Corleone,1400,1.6094379124341003,-1.6094379124341003,-0.0,-0.0,0,0,0,0,4.8711
Corleone,1500,1.6094379124341003,-1.6094379124341003,-0.0,-0.0,0,0,0,0,7.4596
Corleone,1600,1.791759469228055,-0.40546510810816444,1.3862943611198906,1.039720770839918,0,0,0,0,12.62
Corleone,1700,0.0,1.6094379124341003,1.945910149055313,-0.0,0,0,0,0,13.206
Corleone,1800,2.4849066497880004,-1.3862943611198906,1.945910149055313,1.0986122886681096,0,0,0,0,23.373
Cosenza,1200,0.0,0.0,0.6931471805599453,-0.0,0,0,0,0,3.5571
Cosenza,1300,0.0,1.0986122886681098,1.7917594692280547,1.0986122886681096,0,0,0,0,5.1739
Cosenza,1400,0.0,0.0,1.6094379124341005,-0.0,0,0,0,0,3.9265
Cosenza,1500,0.0,0.6931471805599453,1.3862943611198906,-0.0,0,0,0,0,5.5906
Cosenza,1600,0.0,2.833213344056216,2.995732273553991,1.4770454048398876,0,0,0,0,9.8305
Cosenza,1700,0.0,3.1780538303479458,3.374592523704349,1.2957790645845744,0,0,0,0,10.203
Cosenza,1800,2.302585092994046,0.5877866649021191,3.163424050423405,1.50346078725383,0,0,0,0,17.49
Coventry,1300,2.4849066497880004,-2.4849066497880004,0.6931471805599453,-0.0,0,0,1,0,4.8247
Coventry,1400,2.302585092994046,-1.2039728043259361,1.6094379124341005,0.6365141682948128,0,0,1,0,3.7885
Coventry,1500,1.791759469228055,0.28768207245178085,3.282950713287591,0.9002560512685369,0,0,1,0,4.8503
Coventry,1600,1.791759469228055,0.8472978603872037,3.80666248977032,1.970181440026084,0,0,1,0,7.9822
Coventry,1700,1.9459101490553132,1.717651497074333,4.238157942318281,2.1035461618768734,0,0,1,0,11.727
Coventry,1800,2.772588722239781,0.3629054936893685,3.704662609685276,2.111620343159367,0,0,1,0,27.272
Craiova,1700,0.0,0.6931471805599453,0.6931471805599453,-0.0,0,0,0,1,8.3001
Craiova,1800,2.3978952727983707,-2.3978952727983707,-0.0,-0.0,0,0,0,1,13.131
Crema,1200,0.0,0.0,-0.0,-0.0,0,0,1,1,7.8694
Crema,1300,2.1972245773362196,-2.1972245773362196,-0.0,-0.0,0,0,1,1,13.118
Crema,1500,2.4849066497880004,-0.1823215567939546,2.210253577620973,1.4184836619456564,0,0,1,1,12.771
Crema,1600,2.6390573296152584,-0.15415067982725836,2.772588722239781,0.5660857389596289,0,0,1,1,17.934
Crema,1700,1.9459101490553132,0.13353139262452257,2.19722457733622,1.0735428464085233,0,0,1,1,19.219
Crema,1800,2.1972245773362196,0.0,2.19722457733622,0.3488320958430319,0,0,1,1,27.894
Cremona,1200,3.2188758248682006,-1.4271163556401458,2.19722457733622,0.6931471805599453,0,0,1,1,7.0134
Cremona,1300,3.6888794541139363,-2.3025850929940455,2.19722457733622,1.039720770839918,0,0,1,1,11.794
Cremona,1400,3.5553480614894135,-1.7635885922613588,1.7478680974667573,1.2424533248940002,0,0,0,1,9.2505
Cremona,1500,3.6888794541139363,-0.7444404749474959,3.1780538303479453,1.9826232826520047,0,0,0,1,11.732
Cremona,1600,3.58351893845611,0.20067069546215124,4.0943445622221,1.2457452406500864,0,0,0,1,16.372
Cremona,1700,3.091042453358316,0.16705408466316624,3.4611812938892896,1.2968197574066254,0,0,0,1,17.539
Cremona,1800,3.1354942159291497,0.2657031657330057,3.652313342969743,1.3582065004410884,0,0,0,1,26.011
Cuenca (Kunka),1300,0.0,0.6931471805599453,0.6931471805599453,-0.0,0,0,1,1,5.4079
Cuenca (Kunka),1400,0.0,0.6931471805599453,1.945910149055313,0.6931471805599453,0,0,1,1,4.4672
Cuenca (Kunka),1500,2.5649493574615367,-0.7731898882334817,2.3978952727983707,1.7917594692280547,0,0,1,1,5.6092
Cuenca (Kunka),1600,2.70805020110221,0.06453852113757116,2.833213344056216,1.9600951351245584,0,0,1,1,8.8636
Cuenca (Kunka),1700,1.9459101490553132,0.6190392084062235,2.507026435557418,1.3778195080390327,0,0,1,1,9.3554
Cuenca (Kunka),1800,1.791759469228055,-0.6931471805599453,1.0986122886681096,0.6365141682948128,0,0,1,1,16.129
Dbrecen (Debreczin),1500,2.1972245773362196,-2.1972245773362196,-0.0,-0.0,0,0,1,0,4.5008
Dbrecen (Debreczin),1700,2.995732273553991,-2.995732273553991,-0.0,-0.0,0,1,0,0,7.6869
Dbrecen (Debreczin),1800,3.5553480614894135,-1.7635885922613588,2.70805020110221,1.3296613488547582,0,1,1,0,13.551
Delft,1200,0.0,0.0,1.6094379124341005,-0.0,0,0,0,0,4.7194
Delft,1600,2.995732273553991,0.0,3.120291565301285,1.95690675598073,0,0,1,0,17.932
Delft,1700,2.8903717578961645,1.3143208614948014,4.256789984300041,1.2886485461356003,0,0,1,0,27.575
Delft,1800,2.833213344056216,0.0,2.9921969608854835,1.334592953237241,0,0,1,0,34.649
Deptford,1600,0.0,1.0986122886681098,1.7917594692280547,1.0986122886681096,0,0,0,0,30.56
Deptford,1700,0.0,2.302585092994046,3.1354942159291497,1.8866967846580784,0,0,0,0,74.556
Deptford,1800,2.8903717578961645,-0.11778303565638351,3.1780538303479453,2.0467385326945515,0,0,0,0,130.46
Derby,1200,0.0,0.0,-0.0,-0.0,0,0,0,0,3.0744
Derby,1400,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0,0,3.8357
Derby,1600,0.0,1.9459101490553132,2.3978952727983707,1.351783994289646,0,0,0,0,7.6784
Derby,1700,0.0,2.5649493574615367,2.813355404500616,1.844621476365503,0,0,1,0,11.037
Derby,1800,2.3978952727983707,1.2909841813155658,4.0943445622221,2.3515704404879303,0,0,1,0,27.272
Dessau,1300,0.0,0.0,1.6094379124341005,-0.0,0,0,0,0,5.487
Dessau,1400,0.0,1.0986122886681098,2.395908119293929,-0.0,0,0,1,0,4.8476
Dessau,1500,0.0,1.791759469228055,2.736339051105066,1.0114042647073518,0,0,1,0,6.2796
Dessau,1600,0.0,3.828641396489095,4.012730369318105,1.8092295150730149,0,0,1,0,9.8788
Dessau,1700,0.0,4.48863636973214,4.358966522552704,1.503045776238071,0,0,1,0,10.959
Dessau,1800,2.302585092994046,2.747270914255491,4.997887587129371,1.792066237330563,0,0,1,0,19.793
Deventer,1400,1.6094379124341003,-0.916290731874155,1.3862943611198906,0.6931471805599453,0,0,1,0,5.2496
Deventer,1500,1.9459101490553132,-1.252762968495368,1.0986122886681096,0.6931471805599453,0,0,1,0,7.464
Deventer,1600,0.0,2.5649493574615367,2.9444389791664403,1.5857708352080968,0,0,1,1,11.726
Deventer,1700,1.9459101490553132,0.9444616088408515,3.158039775219436,1.642461460458882,0,0,1,1,15.309
Deventer,1800,2.0794415416798357,1.0560526742493137,3.044820482464577,1.6639451196530306,0,0,1,1,23.233
Dieppe,1400,0.0,0.0,-0.0,-0.0,0,0,0,0,6.4105
Dieppe,1600,3.4011973816621555,-1.6094379124341003,2.302585092994045,1.7917594692280547,0,0,0,0,12.308
Dieppe,1700,2.0794415416798357,1.0986122886681098,3.4855871610538123,1.8891122655968184,0,0,0,0,17.232
Dieppe,1800,2.833213344056216,0.6931471805599453,3.2678057518764803,1.6544015850139966,0,0,0,0,27.841
Dijon,1200,0.0,1.6094379124341003,2.302585092994045,0.9502705392332348,0,0,1,1,4.8863
Dijon,1400,2.3978952727983707,-1.2992829841302609,2.19722457733622,1.0986122886681096,0,0,1,1,5.8552
Dijon,1500,2.5649493574615367,-0.08004270767353637,2.995732273553991,1.4241299173467734,0,0,1,1,7.5437
Dijon,1600,3.044522437723423,-0.3364722366212129,3.332204510175204,1.5867847075280477,0,0,1,1,10.967
Dijon,1700,3.044522437723423,0.5108256237659907,3.988984046564275,1.8532095644182984,0,0,1,1,14.136
Dijon,1800,2.9444389791664403,2.1795250002368185,4.990582611352185,2.0426524362239524,0,0,1,1,22.823
Dinan,1400,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681096,0,0,0,0,4.3035
Dinan,1500,0.0,0.0,-0.0,-0.0,0,0,0,0,5.57
Dinan,1600,0.0,1.0986122886681098,1.945910149055313,1.0986122886681096,0,0,0,0,9.2508
Dinan,1700,2.302585092994046,-1.2039728043259361,1.0986122886681096,0.6365141682948128,0,0,0,0,12.526
Dinan,1800,0.0,3.8501476017100584,3.539910011926218,1.871071320529729,0,0,0,0,20.481
Djirokaster (Ergiri),1700,0.0,0.0,-0.0,-0.0,0,0,0,1,8.3546
Djirokaster (Ergiri),1800,2.302585092994046,-1.6094379124341003,1.0986122886681096,-0.0,0,0,0,1,14.224
Dordrecht,1400,2.0794415416798357,-2.0794415416798357,0.6931471805599453,-0.0,0,0,1,0,6.2254
Dordrecht,1500,2.302585092994046,-0.5108256237659907,2.685945324669788,1.242453324894,0,0,1,0,9.9112
Dordrecht,1600,2.8903717578961645,0.20067069546215124,3.444813797491462,1.7273001866478723,0,0,1,0,16.361
Dordrecht,1700,3.091042453358316,1.397593916373824,4.377006610310251,1.071522975636967,0,0,1,0,24.19
Dordrecht,1800,2.8903717578961645,0.7731898882334817,3.50133994712225,1.4000258765345113,0,0,1,0,31.597
Douai,1200,0.0,0.0,0.6931471805599453,-0.0,0,0,1,0,7.0611
Douai,1400,2.302585092994046,-2.3025850929940455,-0.0,-0.0,0,0,1,0,9.4021
Douai,1500,2.302585092994046,-1.6094379124341003,1.0986122886681096,0.6931471805599453,0,0,1,0,11.252
Douai,1600,0.0,2.4849066497880004,3.028029073307412,1.5832584594204766,0,1,1,0,15.872
Douai,1700,2.5649493574615367,-0.9555114450274363,1.945910149055313,1.3321790402101223,0,1,1,0,21.903
Douai,1800,2.8903717578961645,0.7731898882334817,3.637557683616343,1.6201053688636398,0,1,1,0,30.997
Dover,1300,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0,0,7.2888
Dover,1400,0.0,0.0,0.6931471805599453,-0.0,0,0,0,0,5.5869
Dover,1500,0.0,0.0,-0.0,-0.0,0,0,0,0,7.2744
Dover,1600,0.0,1.791759469228055,2.564949357461537,1.5607104090414063,0,0,0,0,11.235
Dover,1700,0.0,2.995732273553991,3.332204510175204,1.8479008005090656,0,0,1,0,16.454
Dover,1800,2.3978952727983707,0.780158557549575,3.5835189384561104,1.619218718476949,0,0,1,0,27.582
Dresden,1200,0.0,0.6931471805599453,1.6094379124341005,0.6931471805599453,0,0,0,0,3.3046
Dresden,1300,1.6094379124341003,0.0,2.772588722239781,0.9502705392332348,0,0,1,0,5.2531
Dresden,1400,0.0,1.0986122886681098,2.0431918705451206,0.6365141682948128,0,0,1,0,4.7953
Dresden,1500,1.6094379124341003,1.0986122886681098,3.044522437723422,1.0625354080615974,0,0,1,0,6.1706
Dresden,1600,2.4849066497880004,1.5926307941177191,4.338935822059851,1.7448015233282428,0,0,1,0,9.4667
Dresden,1700,3.6888794541139363,0.9932517730102834,4.739398303315886,1.8834537667276647,0,0,1,0,10.253
Dresden,1800,4.0943445622221,1.5003668173797384,5.741984908385996,2.022364720920105,0,0,1,0,18.196
Drogheda,1200,0.0,0.0,0.6931471805599453,-0.0,0,0,0,0,2.0918
Drogheda,1300,0.0,0.6931471805599453,1.7917594692280547,0.6931471805599453,0,0,0,0,3.4239
Drogheda,1600,0.0,0.0,-0.0,-0.0,0,0,0,0,5.0245
Drogheda,1700,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0,0,0,0,7.8923
Drogheda,1800,2.8903717578961645,-0.40546510810816444,2.890371757896165,1.791759469228055,0,0,0,0,18.531
Dublin,1200,2.1972245773362196,-2.1972245773362196,1.0986122886681096,-0.0,0,0,0,0,2.1326
Dublin,1300,2.3978952727983707,-1.2992829841302609,1.3862943611198906,0.6365141682948128,1,0,1,0,3.2618
Dublin,1400,2.70805020110221,-2.70805020110221,0.6931471805599453,-0.0,1,0,1,0,2.5426
Dublin,1500,2.0794415416798357,-2.0794415416798357,1.7917594692280547,-0.0,1,0,1,0,3.2832
Dublin,1600,1.6094379124341003,0.6931471805599453,3.044522437723422,1.0296530140645737,1,1,1,0,5.1204
Dublin,1700,4.0943445622221,-0.8754687373538999,3.9441354161725,1.9842607814687967,1,1,1,0,6.6799
Dublin,1800,5.298317366548036,-0.4780358009429998,5.032388806469087,1.9714241423020369,1,1,1,0,14.279
Dudley,1300,0.0,0.0,-0.0,-0.0,0,0,0,0,4.6922
Dudley,1600,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0,0,0,0,7.4148
Dudley,1700,0.0,0.0,0.6931471805599453,-0.0,0,0,0,0,10.541
Dudley,1800,2.302585092994046,-0.2231435513142097,2.772588722239781,1.559581156259877,0,0,0,0,30.593
Duesseldorf,1200,0.0,0.0,0.6931471805599453,-0.0,0,0,0,0,5.8149
Duesseldorf,1400,0.0,0.0,0.6931471805599453,-0.0,0,0,1,0,6.5095
Duesseldorf,1500,0.0,1.0986122886681098,1.6094379124341005,0.6365141682948128,0,0,1,0,8.484
Duesseldorf,1600,0.0,2.302585092994046,2.772588722239781,1.1935496040981333,0,0,1,0,12.05
Duesseldorf,1700,0.0,3.044522437723423,3.6459479515277287,1.7911087331546238,0,0,1,0,14.972
Duesseldorf,1800,2.995732273553991,0.30010459245033816,3.737669618283368,1.871446533691996,0,0,1,0,24.431
Dundee,1500,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0,0,3.6176
Dundee,1600,1.9459101490553132,-0.8472978603872037,1.6094379124341005,1.0986122886681096,0,0,0,1,5.9351
Dundee,1700,2.302585092994046,-0.6931471805599453,1.7917594692280547,1.6094379124341005,0,0,0,1,7.6646
Dundee,1800,3.258096538021482,-0.08004270767353637,3.4544986414325445,1.5890269151739729,0,0,0,1,16.325
"Dunkerque (Duinkerken, Duenkirchen)",1600,2.302585092994046,-0.916290731874155,1.3862943611198906,1.039720770839918,0,0,0,0,12.611
"Dunkerque (Duinkerken, Duenkirchen)",1700,2.5649493574615367,-0.48550781578170077,2.302585092994045,1.320888343149322,0,0,0,0,17.823
"Dunkerque (Duinkerken, Duenkirchen)",1800,3.044522437723423,0.3566749439387324,2.6432901916247955,1.5580165002828692,0,0,0,0,27.452
"Durres (Dyrrachium, Durazzo)",1300,3.2188758248682006,-3.2188758248682006,-0.0,-0.0,0,0,0,0,4.4945
"Durres (Dyrrachium, Durazzo)",1400,2.302585092994046,-1.6094379124341003,0.6931471805599453,0.6931471805599453,0,0,0,0,3.691
"Durres (Dyrrachium, Durazzo)",1500,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0,0,0,0,5.0469
"Durres (Dyrrachium, Durazzo)",1700,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0,0,8.9935
Ecija (Istidja),1200,2.302585092994046,-2.3025850929940455,-0.0,-0.0,0,0,0,0,5.2827
Ecija (Istidja),1600,3.1354942159291497,-1.1895840668738362,2.079441541679836,1.351783994289646,0,0,1,0,11.455
Ecija (Istidja),1700,2.3978952727983707,-1.0116009116784799,2.079441541679836,1.039720770839918,0,0,1,0,10.598
Ecija (Istidja),1800,3.332204510175204,-2.2335922215070942,1.0986122886681096,1.0986122886681096,0,0,1,0,17.718
Edinburgh,1200,0.0,0.6931471805599453,2.70805020110221,-0.0,1,0,0,0,2.2192
Edinburgh,1300,0.0,0.6931471805599453,2.302585092994045,-0.0,1,0,0,0,3.3428
Edinburgh,1400,0.0,1.0986122886681098,2.70805020110221,-0.0,1,0,0,0,2.7011
Edinburgh,1500,2.8903717578961645,-1.0986122886681098,3.163424050423405,1.242453324894,1,0,1,0,3.3962
Edinburgh,1600,2.70805020110221,0.47000362924573563,3.85657123098335,1.9214422523876624,1,1,1,0,5.6058
Edinburgh,1700,3.58351893845611,-0.1823215567939546,3.85657123098335,1.852716977298999,1,1,1,0,7.4493
Edinburgh,1800,4.418840607796598,0.7516433872415539,5.416677605163061,2.050764745845662,0,1,1,0,16.175
Eger (Erlau),1500,0.0,0.0,-0.0,-0.0,0,0,0,0,4.7209
Eger (Erlau),1700,0.0,0.0,-0.0,-0.0,0,0,0,0,8.1639
Elberfeld,1300,0.0,0.0,-0.0,-0.0,0,0,0,0,7.9947
Elberfeld,1400,0.0,0.0,0.6931471805599453,-0.0,0,0,0,0,6.286
Elberfeld,1600,0.0,0.6931471805599453,0.6931471805599453,-0.0,0,0,0,0,11.576
Elberfeld,1700,0.0,2.302585092994046,2.302585092994045,1.4184836619456562,0,0,0,0,14.242
Elberfeld,1800,2.9444389791664403,1.0445450673978338,2.4754920939328486,1.2497792362533016,0,0,0,0,24.367
Elblag (Elbing),1400,0.0,0.0,0.6931471805599453,-0.0,0,0,1,0,3.0909
Elblag (Elbing),1500,2.302585092994046,-1.6094379124341003,0.6931471805599453,0.6931471805599453,0,0,1,0,4.2195
Elblag (Elbing),1600,2.70805020110221,-0.40546510810816444,2.458311329683084,1.5047882836811908,0,0,1,0,6.8353
Elblag (Elbing),1700,2.772588722239781,0.27193371548364176,3.163424050423405,1.5040512019194194,0,0,1,0,7.1604
Elblag (Elbing),1800,2.833213344056216,0.38566248081198473,3.389268031545795,1.8976961409055744,0,0,1,0,11.806
Elche (Alsh),1400,0.0,0.0,-0.0,-0.0,0,0,1,0,4.6754
Elche (Alsh),1600,1.791759469228055,-1.0986122886681098,1.3862943611198906,0.6931471805599453,0,0,1,0,9.0732
Elche (Alsh),1800,2.833213344056216,-1.7346010553881064,1.0986122886681096,1.0986122886681096,0,0,1,0,17.135
Elvas,1400,0.0,0.0,-0.0,-0.0,0,0,0,0,3.8113
Elvas,1500,0.0,1.791759469228055,2.564949357461537,1.5607104090414063,0,0,0,0,5.0307
Elvas,1600,0.0,2.4849066497880004,2.995732273553991,1.5832584594204766,0,0,0,0,8.5388
Elvas,1700,0.0,2.4849066497880004,3.295836866004329,1.5832584594204766,0,0,0,0,8.1609
Elvas,1800,2.5649493574615367,-1.466337068793427,1.0986122886681096,1.0986122886681096,0,0,0,0,13.922
Emden,1200,0.0,0.6931471805599453,1.0986122886681096,-0.0,0,0,0,0,3.6201
Emden,1400,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0,0,4.5274
Emden,1500,1.6094379124341003,0.0,2.019814992492946,0.6730116670092565,0,0,1,0,6.1646
Emden,1600,2.70805020110221,0.125163142954006,3.367295829986473,1.7315354082622822,0,0,1,0,9.3316
Emden,1700,2.302585092994046,1.2809338454620642,3.85657123098335,1.7027911273107226,0,0,1,0,11.809
Emden,1800,2.302585092994046,1.252762968495368,3.5646232986148125,1.9627280293889715,0,0,1,0,18.9
Enkhuizen,1600,2.995732273553991,-1.3862943611198906,1.7917594692280547,0.9502705392332348,0,0,1,0,12.821
Enkhuizen,1700,2.833213344056216,-0.4353180712578455,2.70805020110221,1.0335620542068176,0,0,1,0,18.457
Enkhuizen,1800,1.9459101490553132,0.13353139262452257,2.19722457733622,1.2554823251787537,0,0,1,0,25.827
Enna (Kasr Yannik),1200,0.0,1.0986122886681098,1.3862943611198906,0.6365141682948128,0,0,0,0,3.6515
Enna (Kasr Yannik),1600,2.6390573296152584,-1.252762968495368,1.6094379124341005,-0.0,0,0,0,0,11.72
Erfurt,1200,3.044522437723423,-3.044522437723423,0.6931471805599453,-0.0,0,0,1,0,3.8346
Erfurt,1300,3.4011973816621555,-2.70805020110221,1.7917594692280547,0.6931471805599453,0,0,1,0,5.8278
Erfurt,1400,3.1780538303479458,-1.5686159179138452,2.079441541679836,0.9502705392332348,0,1,1,0,4.9887
Erfurt,1500,2.9444389791664403,-1.3350010667323402,1.6094379124341005,1.3321790402101223,0,1,1,0,6.5735
Erfurt,1600,2.9444389791664403,1.0809127115687087,4.095515254792108,1.6977453939618297,0,1,1,0,9.9319
Erfurt,1700,2.833213344056216,2.1226137135450447,5.132876919789589,1.7174138417213736,0,1,1,0,11.408
Erfurt,1800,2.833213344056216,2.761498035545623,5.675044643996785,1.7558249090519005,0,1,1,0,19.869
Estepa,1600,2.4849066497880004,-1.3862943611198906,1.0986122886681096,0.6365141682948128,0,0,0,0,11.87
Estepa,1700,1.9459101490553132,-1.9459101490553135,-0.0,-0.0,0,0,0,0,11.234
Evora,1400,0.0,0.6931471805599453,1.3862943611198906,-0.0,0,0,1,1,3.6935
Evora,1500,2.5649493574615367,-1.466337068793427,1.6094379124341005,1.0986122886681096,0,0,1,1,4.6633
Evora,1600,2.4849066497880004,0.7339691750802005,3.877461147974526,1.6549591173758098,0,0,1,1,7.5698
Evora,1700,2.4849066497880004,-0.6931471805599453,1.945910149055313,1.5607104090414063,0,0,1,1,8.0736
Evora,1800,2.4849066497880004,-1.0986122886681098,1.945910149055313,1.039720770839918,0,0,1,1,13.327
Evreux,1200,0.0,0.0,1.0986122886681096,-0.0,0,0,0,1,5.3893
Evreux,1400,0.0,1.791759469228055,3.1780538303479453,0.8675632284814612,0,0,0,1,7.0028
Evreux,1500,0.0,0.0,1.945910149055313,-0.0,0,0,0,1,9.0598
Evreux,1600,0.0,0.6931471805599453,0.6931471805599453,-0.0,0,0,0,1,13.482
Evreux,1700,0.0,2.70805020110221,3.0625293002546226,1.3624474851916286,0,0,0,1,17.906
Evreux,1800,2.302585092994046,1.7404661748405046,3.778531051427419,1.6018975180510282,0,0,0,1,28.056
Exeter,1400,0.0,1.0986122886681098,1.7917594692280547,0.6365141682948128,0,0,0,1,3.4429
Exeter,1500,1.9459101490553132,-0.15415067982725836,2.3693821196946763,1.5607104090414063,0,0,0,1,4.3752
Exeter,1600,2.1972245773362196,0.6931471805599453,3.367295829986473,1.952138209415365,0,0,0,1,6.8754
